3,1,24.5454,27.4709,264.96,2.71196
3,2,24.565,27.3991,264.96,2.71196
3,3,24.614,27.3991,264.96,2.71196
3,4,24.6532,27.2914,264.96,2.71196
3,5,24.5748,27.3991,264.96,2.71196
3,6,24.565,27.3273,264.96,2.71196
3,7,24.516,27.3991,264.96,2.71196
3,8,24.516,27.5068,250.24,2.71196
3,9,24.4572,27.6861,250.24,2.71196
3,10,24.4572,27.6861,250.24,2.71196
3,11,24.3494,27.9011,250.24,2.71196
3,12,24.32,28.0443,250.24,2.71196
3,13,24.4278,27.9011,250.24,2.71196
3,14,24.369,27.9727,235.52,2.71196
3,15,24.32,27.9727,235.52,2.71196
3,16,24.369,27.9727,235.52,2.7244
3,17,24.3102,28.0443,235.52,2.71196
3,18,24.271,28.1875,235.52,2.71196
3,19,24.271,28.0085,250.24,2.71196
3,20,24.418,27.7578,250.24,2.69964
3,21,24.4082,27.6861,250.24,2.69964
3,22,24.4572,27.6861,250.24,2.71196
3,23,24.4474,27.6144,250.24,2.71196
3,24,24.4474,27.5426,250.24,2.71196
3,25,24.4082,27.5785,235.52,2.71196
3,26,24.3004,27.7578,235.52,2.69964
3,27,24.3102,27.6861,235.52,2.71196
3,28,24.3396,27.6144,235.52,2.69964
3,29,24.3494,27.6144,235.52,2.71196
3,30,24.3494,27.5426,235.52,2.71196
3,31,24.3984,27.6144,235.52,2.69964
3,32,24.418,27.5426,235.52,2.71196
3,33,24.3788,27.5426,235.52,2.71196
3,34,24.3298,27.5426,235.52,2.69964
3,35,24.3396,27.5426,235.52,2.69964
3,36,24.3984,27.3991,235.52,2.71196
3,37,24.4082,27.3991,235.52,2.71196
3,38,24.4376,27.3991,235.52,2.71196
3,39,24.4376,27.3273,235.52,2.71196
3,40,24.4278,27.4709,235.52,2.71196
3,41,24.3102,27.6144,224.48,2.69964
3,42,24.3396,27.6861,224.48,2.69964
3,43,24.3788,27.6861,224.48,2.71196
3,44,24.3494,27.7578,224.48,2.71196
3,45,24.3788,27.6861,224.48,2.71196
3,46,24.3494,27.7578,224.48,2.71196
3,47,24.32,27.7578,224.48,2.71196
3,48,24.2612,27.8294,217.12,2.71196
3,49,24.2318,27.9011,224.48,2.69964
3,50,24.3004,27.6861,217.12,2.71196
3,51,24.3102,27.6861,217.12,2.69964
3,52,24.2514,27.7578,217.12,2.69964
3,53,24.2514,27.7219,217.12,2.71196
3,54,24.2024,27.7578,217.12,2.71196
3,55,24.2122,27.6861,217.12,2.71196
3,56,24.2024,27.7578,217.12,2.69964
3,57,24.222,27.7578,217.12,2.69964
3,58,24.173,27.7578,217.12,2.69964
3,59,24.1436,27.7578,217.12,2.71196
3,60,24.1142,27.7936,209.76,2.71196
3,61,24.0652,27.8294,209.76,2.71196
3,62,24.075,27.8294,209.76,2.71196
3,63,24.0652,27.9011,209.76,2.71196
3,64,24.0652,27.8294,209.76,2.69964
3,65,24.124,27.6861,209.76,2.69964
3,66,24.1044,27.6861,209.76,2.71196
3,67,23.928,27.9369,209.76,2.71196
3,68,23.9672,27.8653,209.76,2.69964
3,69,24.0358,27.8294,209.76,2.69964
3,70,24.0554,27.7578,202.4,2.69964
3,71,24.0946,27.7219,202.4,2.71196
3,72,24.124,27.6144,202.4,2.69964
3,73,24.1142,27.6144,202.4,2.71196
3,74,24.124,27.6144,202.4,2.69964
3,75,24.0456,27.7578,202.4,2.71196
3,76,23.9476,27.9369,202.4,2.69964
3,77,23.9868,27.9727,202.4,2.71196
3,78,23.928,28.0443,195.04,2.71196
3,79,23.8888,28.3305,187.68,2.71196
3,80,23.8398,28.402,180.32,2.69964
3,81,23.8496,28.6163,202.4,2.71196
3,82,23.9378,28.3663,195.04,2.71196
3,83,23.8888,28.3663,202.4,2.69964
3,84,23.9378,28.402,202.4,2.69964
3,85,23.9966,28.259,195.04,2.71196
3,86,23.83,28.402,195.04,2.71196
3,87,24.1044,28.402,195.04,2.69964
3,88,24.1142,28.1875,195.04,2.71196
3,89,24.1926,28.1517,195.04,2.71196
3,90,24.2514,28.2232,195.04,2.71196
